Task Index,State,Timestamp
0,1,29584553
0,0,29584559
2,1,29587363
2,0,29587370
1,1,29587441
1,0,29587448
0,1,29592496
0,0,29592502
0,1,29615556
0,0,29615561
0,1,29638553
0,0,29638559
0,1,29661553
0,0,29661559
2,1,29682358
2,0,29682365
1,1,29682499
1,0,29682506
0,1,29682536
0,0,29682542
0,1,29705556
0,0,29705561
0,1,29728553
0,0,29728559
0,1,29751553
0,0,29751559
0,1,29774553
0,0,29774559
2,1,29777360
2,0,29777368
1,1,29777411
1,0,29777418
0,1,29777547
0,0,29777553
0,1,29800554
0,0,29800560
0,1,29823553
0,0,29823559
0,1,29846553
0,0,29846559
0,1,29869554
0,0,29869560
2,1,29872360
2,0,29872367
1,1,29872425
1,0,29872433
0,1,29872566
0,0,29872572
0,1,29895556
0,0,29895561
0,1,29918553
0,0,29918559
0,1,29941553
0,0,29941559
0,1,29964553
0,0,29964559
2,1,29967360
2,0,29967368
1,1,29967411
1,0,29967418
0,1,29972496
0,0,29972502
0,1,29995556
0,0,29995561
0,1,30018553
0,0,30018559
0,1,30041553
0,0,30041559
2,1,30062360
2,0,30062367
1,1,30062498
1,0,30062505
0,1,30062535
0,0,30062541
0,1,30085554
0,0,30085560
0,1,30108553
0,0,30108559
0,1,30131566
0,0,30131572
0,1,30154553
0,0,30154559
2,1,30157360
2,0,30157367
1,1,30157411
1,0,30157419
0,1,30157546
0,0,30157552
0,1,30180554
0,0,30180560
0,1,30203553
0,0,30203559
0,1,30226553
0,0,30226559
0,1,30249553
0,0,30249559
2,1,30252361
2,0,30252368
1,1,30252410
1,0,30252418
0,1,30353235
0,0,30353241
0,1,30375560
0,0,30375566
0,1,30398553
0,0,30398559
0,1,30421553
0,0,30421559
2,1,30442362
2,0,30442369
1,1,30442502
1,0,30442509
0,1,30442541
0,0,30442547
0,1,30465554
0,0,30465560
0,1,30488553
0,0,30488559
0,1,30511553
0,0,30511559
0,1,30534565
0,0,30534571
2,1,30537363
2,0,30537372
1,1,30537442
1,0,30537449
0,1,30537577
0,0,30537583
0,1,30560576
0,0,30560582
0,1,30583553
0,0,30583559
0,1,30606553
0,0,30606559
0,1,30629553
0,0,30629559
1,1,30632428
1,0,30632436
0,1,30632541
0,0,30632548
2,1,30632803
2,0,30632813
0,1,30655555
0,0,30655561
0,1,30678553
0,0,30678559
0,1,30701553
0,0,30701559
0,1,30724553
0,0,30724559
2,1,30727361
2,0,30727370
1,1,30727411
1,0,30727420
0,1,30732500
0,0,30732506
0,1,30755557
0,0,30755563
0,1,30778553
0,0,30778559
0,1,30801553
0,0,30801559
2,1,30822363
2,0,30822371
1,1,30822504
1,0,30822511
0,1,30822542
0,0,30822548
0,1,30845554
0,0,30845560
0,1,30868554
0,0,30868560
0,1,30891553
0,0,30891559
0,1,30914553
0,0,30914559
2,1,30917370
2,0,30917379
1,1,30917436
1,0,30917444
0,1,30917577
0,0,30917583
0,1,30940574
0,0,30940584
0,1,30963554
0,0,30963560
0,1,30986553
0,0,30986559
0,1,31009553
0,0,31009559
2,1,31012361
2,0,31012368
1,1,31012413
1,0,31012420
0,1,31012548
0,0,31012554
0,1,31035556
0,0,31035561
0,1,31058554
0,0,31058560
0,1,31081553
0,0,31081559
0,1,31104553
0,0,31104559
2,1,31107362
2,0,31107369
1,1,31107411
1,0,31107418
0,1,31112496
0,0,31112502
0,1,31135556
0,0,31135561
0,1,31158554
0,0,31158560
0,1,31181553
0,0,31181559
2,1,31202361
2,0,31202368
1,1,31202504
1,0,31202511
0,1,31202542
0,0,31202548
0,1,31225556
0,0,31225561
0,1,31248553
0,0,31248559
0,1,31271554
0,0,31271560
0,1,31294553
0,0,31294559
2,1,31297361
2,0,31297368
1,1,31297409
1,0,31297416
0,1,31297547
0,0,31297553
0,1,31320556
0,0,31320561
0,1,31343553
0,0,31343559
0,1,31366554
0,0,31366560
0,1,31389553
0,0,31389559
2,1,31392362
2,0,31392369
1,1,31392411
1,0,31392418
0,1,31392548
0,0,31392554
0,1,31415556
0,0,31415561
0,1,31438553
0,0,31438559
0,1,31461554
0,0,31461560
0,1,31484553
0,0,31484559
2,1,31487361
2,0,31487370
1,1,31487409
1,0,31487416
0,1,31492496
0,0,31492502
0,1,31515556
0,0,31515561
0,1,31538553
0,0,31538559
0,1,31561554
0,0,31561560
2,1,31582362
2,0,31582369
1,1,31582501
1,0,31582509
0,1,31582540
0,0,31582546
0,1,31605556
0,0,31605561
0,1,31628553
0,0,31628559
0,1,31651553
0,0,31651559
0,1,31674554
0,0,31674560
2,1,31677362
2,0,31677371
1,1,31677419
1,0,31677426
0,1,31677539
0,0,31677545
0,1,31700556
0,0,31700561
0,1,31723553
0,0,31723559
0,1,31746553
0,0,31746559
0,1,31769554
0,0,31769560
2,1,31772362
2,0,31772371
1,1,31772419
1,0,31772426
0,1,31772538
0,0,31772544
0,1,31795556
0,0,31795561
0,1,31818553
0,0,31818559
0,1,31841553
0,0,31841559
0,1,31864554
0,0,31864560
2,1,31867362
2,0,31867371
1,1,31867422
1,0,31867429
0,1,31872496
0,0,31872502
0,1,31895556
0,0,31895561
0,1,31918553
0,0,31918559
0,1,31941553
0,0,31941559
2,1,31962361
2,0,31962370
1,1,31962505
1,0,31962513
0,1,31962545
0,0,31962551
0,1,31985554
0,0,31985560
0,1,32008553
0,0,32008559
0,1,32031561
0,0,32031567
0,1,32054667
0,0,32054674
2,1,32057365
2,0,32057374
1,1,32057399
1,0,32057406
0,1,32057721
0,0,32057727
0,1,32080556
0,0,32080561
0,1,32103553
0,0,32103559
0,1,32126553
0,0,32126559
0,1,32149553
0,0,32149559
2,1,32152362
2,0,32152369
1,1,32152410
1,0,32152418
0,1,32253251
0,0,32253257
0,1,32276556
0,0,32276561
0,1,32299553
0,0,32299559
0,1,32322553
0,0,32322559
2,1,32342362
2,0,32342371
1,1,32342502
1,0,32342509
0,1,32342540
0,0,32342546
0,1,32365554
0,0,32365560
0,1,32388553
0,0,32388559
0,1,32411553
0,0,32411559
0,1,32434553
0,0,32434559
2,1,32437362
2,0,32437371
1,1,32437411
1,0,32437418
0,1,32437546
0,0,32437552
0,1,32460556
0,0,32460562
0,1,32483553
0,0,32483559
0,1,32506553
0,0,32506559
0,1,32529553
0,0,32529559
2,1,32532362
2,0,32532371
1,1,32532411
1,0,32532418
0,1,32532546
0,0,32532552
0,1,32555562
0,0,32555568
0,1,32578553
0,0,32578559
0,1,32601553
0,0,32601559
0,1,32624553
0,0,32624559
2,1,32627362
2,0,32627371
1,1,32627411
1,0,32627418
0,1,32632496
0,0,32632502
0,1,32655556
0,0,32655561
0,1,32678553
0,0,32678559
0,1,32701553
0,0,32701559
2,1,32722361
2,0,32722370
1,1,32722504
1,0,32722511
0,1,32722542
0,0,32722548
0,1,32745556
0,0,32745561
0,1,32768554
0,0,32768560
0,1,32791553
0,0,32791559
0,1,32814553
0,0,32814559
2,1,32817361
2,0,32817368
1,1,32817414
1,0,32817422
0,1,32817543
0,0,32817549
0,1,32840554
0,0,32840560
0,1,32863559
0,0,32863565
0,1,32886565
0,0,32886572
0,1,32909553
0,0,32909559
1,1,32912357
1,0,32912365
2,1,32912383
2,0,32912392
0,1,32912583
0,0,32912589
0,1,32935556
0,0,32935561
0,1,32958553
0,0,32958559
0,1,32981553
0,0,32981559
0,1,33004553
0,0,33004559
2,1,33007360
2,0,33007367
1,1,33007408
1,0,33007416
0,1,33012496
0,0,33012502
0,1,33035556
0,0,33035561
0,1,33058554
0,0,33058560
0,1,33081553
0,0,33081559
2,1,33102362
2,0,33102369
1,1,33102502
1,0,33102510
0,1,33102541
0,0,33102547
0,1,33125556
0,0,33125561
0,1,33148553
0,0,33148559
0,1,33171554
0,0,33171560
0,1,33194553
0,0,33194559
2,1,33197361
2,0,33197368
1,1,33197412
1,0,33197419
0,1,33197549
0,0,33197555
0,1,33220556
0,0,33220561
0,1,33243553
0,0,33243559
0,1,33266554
0,0,33266560
0,1,33289553
0,0,33289559
2,1,33292363
2,0,33292372
1,1,33292390
1,0,33292398
0,1,33292608
0,0,33292614
0,1,33315556
0,0,33315561
0,1,33338553
0,0,33338559
0,1,33361559
0,0,33361565
0,1,33384554
0,0,33384560
2,1,33387361
2,0,33387368
1,1,33387412
1,0,33387419
0,1,33392496
0,0,33392502
0,1,33415556
0,0,33415561
0,1,33438553
0,0,33438559
0,1,33461553
0,0,33461559
2,1,33482360
2,0,33482368
1,1,33482505
1,0,33482512
0,1,33482542
0,0,33482548
0,1,33505556
0,0,33505561
0,1,33528553
0,0,33528559
0,1,33551553
0,0,33551559
0,1,33574554
0,0,33574560
2,1,33577361
2,0,33577368
1,1,33577416
1,0,33577423
0,1,33577538
0,0,33577544
0,1,33600556
0,0,33600561
0,1,33623553
0,0,33623559
0,1,33646553
0,0,33646559
0,1,33669559
0,0,33669565
1,1,33672359
1,0,33672366
2,1,33672395
2,0,33672403
0,1,33672588
0,0,33672594
0,1,33695556
0,0,33695561
0,1,33718553
0,0,33718559
0,1,33741553
0,0,33741559
0,1,33764553
0,0,33764559
2,1,33767361
2,0,33767369
1,1,33767417
1,0,33767424
0,1,33772496
0,0,33772502
0,1,33795556
0,0,33795561
0,1,33818553
0,0,33818559
0,1,33841553
0,0,33841559
2,1,33862361
2,0,33862369
1,1,33862505
1,0,33862513
0,1,33862545
0,0,33862551
0,1,33885554
0,0,33885560
0,1,33908553
0,0,33908559
0,1,33931553
0,0,33931559
0,1,33954554
0,0,33954560
2,1,33957360
2,0,33957367
1,1,33957425
1,0,33957433
0,1,33957567
0,0,33957573
0,1,33980556
0,0,33980561
0,1,34003553
0,0,34003559
0,1,34026553
0,0,34026559
0,1,34049553
0,0,34049559
2,1,34052362
2,0,34052369
1,1,34052413
1,0,34052420
0,1,34154621
0,0,34154627
0,1,34177556
0,0,34177561
0,1,34200553
0,0,34200559
0,1,34223553
0,0,34223559
2,1,34242361
2,0,34242368
1,1,34242501
1,0,34242507
0,1,34242538
0,0,34242544
0,1,34265554
0,0,34265560
0,1,34288553
0,0,34288559
0,1,34311553
0,0,34311559
0,1,34334553
0,0,34334559
2,1,34337362
2,0,34337371
1,1,34337411
1,0,34337418
0,1,34337548
0,0,34337554
0,1,34360556
0,0,34360561
0,1,34383553
0,0,34383559
0,1,34406553
0,0,34406559
0,1,34429553
0,0,34429559
2,1,34432363
2,0,34432371
1,1,34432411
1,0,34432418
0,1,34432548
0,0,34432554
0,1,34455561
0,0,34455568
0,1,34478553
0,0,34478559
0,1,34501553
0,0,34501559
0,1,34524553
0,0,34524559
2,1,34527362
2,0,34527371
1,1,34527411
1,0,34527418
0,1,34532496
0,0,34532502
0,1,34555557
0,0,34555563
0,1,34578553
0,0,34578559
0,1,34601553
0,0,34601559
2,1,34622361
1,1,34622503
1,0,34622511
0,1,34622549
0,0,34622556
2,0,34622983
0,1,34645556
0,0,34645561
0,1,34668554
0,0,34668560
0,1,34691553
0,0,34691559
0,1,34714553
0,0,34714559
2,1,34717362
2,0,34717369
1,1,34717413
1,0,34717420
0,1,34717552
0,0,34717558
0,1,34740554
0,0,34740560
0,1,34763554
0,0,34763560
0,1,34786553
0,0,34786559
0,1,34809556
0,0,34809562
2,1,34812363
2,0,34812371
1,1,34812414
1,0,34812422
0,1,34812555
0,0,34812561
0,1,34835556
0,0,34835561
0,1,34858554
0,0,34858560
0,1,34881553
0,0,34881559
0,1,34904553
0,0,34904559
2,1,34907361
2,0,34907368
1,1,34907411
1,0,34907418
0,1,34912496
0,0,34912502
0,1,34935556
0,0,34935561
0,1,34958554
0,0,34958560
0,1,34981553
0,0,34981559
2,1,35002360
2,0,35002367
1,1,35002499
1,0,35002506
0,1,35002538
0,0,35002544
0,1,35025556
0,0,35025561
0,1,35048553
0,0,35048559
0,1,35071554
0,0,35071560
0,1,35094553
0,0,35094559
2,1,35097361
2,0,35097368
1,1,35097412
1,0,35097421
0,1,35097546
0,0,35097552
0,1,35120556
0,0,35120561
0,1,35143553
0,0,35143559
0,1,35166554
0,0,35166560
0,1,35189553
0,0,35189559
2,1,35192361
2,0,35192368
1,1,35192408
1,0,35192416
0,1,35192545
0,0,35192551
0,1,35215556
0,0,35215561
0,1,35238553
0,0,35238559
0,1,35261554
0,0,35261560
0,1,35284553
0,0,35284559
2,1,35287362
2,0,35287369
1,1,35287411
1,0,35287418
0,1,35292496
0,0,35292502
0,1,35315556
0,0,35315561
0,1,35338553
0,0,35338559
0,1,35361575
0,0,35361580
2,1,35382363
2,0,35382371
1,1,35382502
1,0,35382510
0,1,35382541
0,0,35382547
0,1,35405556
0,0,35405561
0,1,35428553
0,0,35428559
0,1,35451553
0,0,35451559
0,1,35474554
0,0,35474560
2,1,35477361
2,0,35477368
1,1,35477421
1,0,35477428
0,1,35477542
0,0,35477548
0,1,35500556
0,0,35500561
0,1,35523553
0,0,35523559
0,1,35546553
0,0,35546559
0,1,35569554
0,0,35569560
2,1,35572363
2,0,35572371
1,1,35572424
1,0,35572432
0,1,35572562
0,0,35572568
0,1,35595556
0,0,35595561
0,1,35618553
0,0,35618559
0,1,35641553
0,0,35641559
0,1,35664554
0,0,35664560
2,1,35667362
2,0,35667371
1,1,35667428
1,0,35667436
0,1,35672496
0,0,35672502
0,1,35695556
0,0,35695561
0,1,35718553
0,0,35718559
0,1,35741553
0,0,35741559
2,1,35762362
2,0,35762371
1,1,35762505
1,0,35762513
0,1,35762545
0,0,35762551
0,1,35785554
0,0,35785560
0,1,35808553
0,0,35808559
0,1,35831553
0,0,35831559
0,1,35854554
0,0,35854560
2,1,35857362
2,0,35857371
1,1,35857428
1,0,35857435
0,1,35857563
0,0,35857569
0,1,35880556
0,0,35880561
0,1,35903553
0,0,35903559
0,1,35926553
0,0,35926559
0,1,35949553
0,0,35949559
2,1,35952360
2,0,35952367
1,1,35952413
1,0,35952420
0,1,36053429
0,0,36053435
0,1,36076556
0,0,36076561
0,1,36099553
0,0,36099559
0,1,36122553
0,0,36122559
2,1,36142362
2,0,36142371
1,1,36142501
1,0,36142507
0,1,36142539
0,0,36142545
0,1,36165554
0,0,36165560
0,1,36188553
0,0,36188559
0,1,36211553
0,0,36211559
0,1,36234553
0,0,36234559
2,1,36237362
2,0,36237371
1,1,36237413
1,0,36237422
0,1,36237549
0,0,36237555
0,1,36260554
0,0,36260560
0,1,36283553
0,0,36283559
0,1,36306553
0,0,36306559
0,1,36329553
0,0,36329559
2,1,36332363
2,0,36332371
1,1,36332413
1,0,36332422
0,1,36332550
0,0,36332556
